run, planet, initial e, final e, mean e, min e, max e, sd e, initial pericenter, final pericenter, mean pericenter, min pericenter, max pericenter, sd pericenter, initial jacobi, final jacobi, mean jacobi, min jacobi, max jacobi, sd jacobi, initial mhr1, final mhr1, mean mhr1, min mhr1, max mhr1, sd mhr1, initial mhr2, final mhr2, mean mhr2, min mhr2, max mhr2, sd mhr2, initial a1_ratio, final a1_ratio, mean a1_ratio, min a1_ratio, max a1_ratio, sd a1_ratio, initial a2_ratio, final a2_ratio, mean a2_ratio, min a2_ratio, max a2_ratio, sd a2_ratio, initial mass1_ratio, final mass1_ratio, mean mass1_ratio, min mass1_ratio, max mass1_ratio, sd mass1_ratio, initial mass2_ratio, final mass2_ratio, mean mass2_ratio, min mass2_ratio, max mass2_ratio, sd mass2_ratio, end time, fate
1, 1, 0.0701205551129, 0.0691627364555, 0.06929565488352, 0.06847355537359999, 0.0701205551129, 0.0005652420840478496, 0.7363977725393172, 0.7372297525290704, 0.737128833915994, 0.7363977725393172, 0.7378842478306985, 0.0005132128914782331, 0.847422596372, 0.7696007019259999, 0.7958241925896, 0.745464687757, 0.847422596372, 0.03635185957874345, 0.038658433739528514, 0.03859526195128788, 0.038671792751757014, 0.03859526195128788, 0.038754551667421734, 5.3897044169777254e-05, 0.02448987647610315, 0.02495173861402278, 0.024418933772313627, 0.02397690034252545, 0.02495173861402278, 0.0003684865033450398, 0.5697788581582653, 0.5713336466542788, 0.5695667989130959, 0.5677833901229912, 0.5713336466542788, 0.0011892992080844342, 0.4678048299098043, 0.45526998325682744, 0.47010746515159807, 0.45526998325682744, 0.4828205953381112, 0.01045681509448999, 0.11838955185745223, 0.11838955185745223, 0.11838955185745223, 0.11838955185745223, 0.11838955185745223, 0.0, 1.5977134918766829, 1.5977134918766829, 1.5977134918766829, 1.5977134918766829, 1.5977134918766829, 0.0, 217891.6626668, ejected
1, 2, 0.0827062717208, 0.08832028371400001, 0.08464059860942, 0.0827062717208, 0.08832028371400001, 0.0019583065482394416, 1.2749346136694164, 1.263809409221799, 1.2728630098444778, 1.263809409221799, 1.2770044697058642, 0.0048029273190372465, 1.50184362624, 1.33827244252, 1.409188251768, 1.33827244252, 1.51208896542, 0.07997623126542085, 0.038658433739528514, 0.03859526195128788, 0.038671792751757014, 0.03859526195128788, 0.038754551667421734, 5.3897044169777254e-05, 0.0538908043200562, 0.05464492239053908, 0.05377523257104387, 0.05306893442166101, 0.05464492239053908, 0.0006040131202965573, 1.7550668749492873, 1.7502907554210836, 1.755727971497712, 1.7502907554210836, 1.7612350368040592, 0.0036664430028917933, 0.8210287609159832, 0.7968548429151366, 0.8254178721048744, 0.7968548429151366, 0.8503605490000762, 0.020027495588770743, 8.446691319552059, 8.446691319552059, 8.446691319552059, 8.446691319552059, 8.446691319552059, 0.0, 13.495392682965985, 13.495392682965985, 13.495392682965985, 13.495392682965985, 13.495392682965985, 0.0, 10000000.0, remaining
1, 3, 0.0826949626084, 0.148970513979, 0.091712740987, 0.0670019195064, 0.148970513979, 0.029749094422611325, 1.5528692693239423, 1.480487289383584, 1.530011787354479, 1.480487289383584, 1.5553516437779076, 0.02714517672235486, 1.5835490006900002, 1.64570139591, 1.6474514362860002, 1.53907739211, 1.7498960380900002, 0.07931000547228245, 0.0538908043200562, 0.05464492239053908, 0.05377523257104387, 0.05306893442166101, 0.05464492239053908, 0.0006040131202965573, 0.03643846783518578, 0.05588901373616851, 0.043792291662713465, 0.03554453964795739, 0.05588901373616851, 0.009617890050366885, 1.2179841286976927, 1.254933704539834, 1.2122221164231923, 1.175971770063748, 1.254933704539834, 0.029454269307639662, 0.6094862130918185, 0.3399739078015078, 0.5022496357019525, 0.31942122826858865, 0.6438756923816205, 0.1418306655535155, 0.07409936290792113, 0.07409936290792113, 0.07409936290792113, 0.07409936290792113, 0.07409936290792113, 0.0, 2.1302783845555453, 2.1302783845555453, 2.1302783845555453, 2.1302783845555453, 2.1302783845555453, 0.0, 1172627.2970951, central body collision
1, 4, 0.137077029901, 0.415176616767, 0.2531414481694, 0.137077029901, 0.418124815889, 0.13373160799627, 2.396786007417165, 2.9925348532342406, 2.597043975041436, 2.2329155995145267, 2.9925348532342406, 0.32620434549226923, 2.52382867199, 7.002636176139999, 4.43376737718, 2.52382867199, 7.165557966980001, 2.1675767080550914, 0.03643846783518578, 0.05588901373616851, 0.043792291662713465, 0.03554453964795739, 0.05588901373616851, 0.009617890050366885, 0.0432449926977997, 0.05740795711113319, 0.04926320571426438, 0.042459837296707506, 0.06033675308957496, 0.007904215700888843, 1.6407262026932037, 2.9414021989706494, 2.1873508092296303, 1.553094816021269, 3.130662308890565, 0.6966007701236431, 0.9164450269344924, 1.9729847332985002, 1.281046263927883, 0.8697040691844536, 1.9729847332985002, 0.47261937969345486, 0.4694222160117523, 0.4694222160117523, 0.4694222160117524, 0.4694222160117523, 0.4694222160117523, 5.551115123125783e-17, 0.7216963062203087, 0.7216963062203087, 0.7216963062203087, 0.7216963062203087, 0.7216963062203087, 0.0, 10000000.0, remaining
1, 5, 0.172354786684, 0.15860815022299998, 0.13798935103568, 0.0833450002291, 0.18670430863499998, 0.043293527699616766, 2.508389763356038, 2.182172429753914, 2.5260240563166017, 2.182172429753914, 2.7385826985658808, 0.20176149228414797, 2.83692481242, 2.44131972898, 2.9164285849960003, 2.44131972898, 3.52166227245, 0.34732399267528485, 0.0432449926977997, 0.05740795711113319, 0.04926320571426438, 0.042459837296707506, 0.06033675308957496, 0.007904215700888843, 0.23971601977451304, 0.22586048912956894, 0.23692055914607707, 0.22586048912956894, 0.24032597042524598, 0.005569301627748615, 1.0911729242996702, 0.5068462939032312, 0.8836161115333463, 0.5068462939032312, 1.1498163978210756, 0.28037080751772564, 0.9066093076094365, 0.7601672218568969, 0.8698624020927094, 0.7601672218568969, 0.9139703564793934, 0.057150251225055786, 1.3856243843580585, 1.3856243843580585, 1.3856243843580585, 1.3856243843580585, 1.3856243843580585, 0.0, 0.004526438687892096, 0.004526438687892096, 0.004526438687892096, 0.004526438687892096, 0.004526438687892096, 0.0, 119419.1644012, ejected
1, 6, 0.143341146194, 0.139846592531, 0.1394889717478, 0.135435197956, 0.143341146194, 0.002743976434328342, 2.863772712084797, 2.934658284292946, 2.899699836541971, 2.863772712084797, 2.939118498123092, 0.031149106319990797, 2.8820533282, 3.02422334565, 3.3352961314, 2.8820533282, 3.77764849171, 0.33157329201532676, 0.23971601977451304, 0.22586048912956894, 0.23692055914607707, 0.22586048912956894, 0.24032597042524598, 0.005569301627748615, 0.242544037947617, 0.23458738662826675, 0.23924899358306645, 0.2326572508354362, 0.2435435769066395, 0.00464554139229333, 1.1030109569874347, 1.3155000258459606, 1.155041330735963, 1.0941273892645622, 1.3155000258459606, 0.08276780706800758, 1.19666758410599, 1.3520493782115137, 1.2610657127170222, 1.1795606087194763, 1.3888446510164485, 0.09022657410709896, 220.92423402860385, 220.92423402860385, 220.92423402860385, 220.92423402860385, 220.92423402860385, 0.0, 6.028372460756772, 6.028372460756772, 6.028372460756772, 6.028372460756772, 6.028372460756772, 0.0, 10000000.0, remaining
1, 7, 0.142989694991, 0.279677751155, 0.2162847609774, 0.142989694991, 0.291803630826, 0.05873714188833045, 2.394104792329758, 1.817673605970974, 2.1117018660064053, 1.7450715144907871, 2.394104792329758, 0.2728330062368003, 3.15173084879, 2.62599166871, 3.002604699462, 2.62599166871, 3.3192826503500004, 0.3083935851447584, 0.242544037947617, 0.23458738662826675, 0.23924899358306645, 0.2326572508354362, 0.2435435769066395, 0.00464554139229333, 0.1327870140899572, 0.12707708774868426, 0.13140506094039212, 0.12707708774868426, 0.1359165936147209, 0.0036180603777994148, 0.8356539554358222, 0.7396179578313897, 0.7969345641082756, 0.7200229336435386, 0.8477733086437956, 0.055280700753640465, 0.8730721009641345, 0.7855955734172313, 0.8263804369845633, 0.751801493806388, 0.8730721009641345, 0.04864997886376763, 0.1658822520522338, 0.1658822520522338, 0.1658822520522338, 0.1658822520522338, 0.1658822520522338, 0.0, 4.201227857879963, 4.201227857879963, 4.201227857879963, 4.201227857879963, 4.201227857879963, 0.0, 405296.0871785, ejected
1, 8, 0.08764551381310001, 0.106100817161, 0.09820632854776, 0.08673563144369999, 0.10671418351600001, 0.009049881566146634, 2.9192454584945695, 2.8713000887482423, 2.9284030081056343, 2.8713000887482423, 2.9639794924721214, 0.03342818796465024, 3.47561343328, 3.01310783358, 3.282355464428, 3.01310783358, 3.6263418284099997, 0.24431845877617012, 0.1327870140899572, 0.12707708774868426, 0.13140506094039212, 0.12707708774868426, 0.1359165936147209, 0.0036180603777994148, 0.12002245416846677, 0.12114147715940889, 0.12108618897170442, 0.12002245416846677, 0.12204989930660572, 0.0006696618183048303, 1.1453807754201504, 1.2729195960844577, 1.214438991099735, 1.1453807754201504, 1.3301383519963192, 0.07379615794439998, 0.5388236735451238, 0.5343672061433209, 0.5438443450996431, 0.5343672061433209, 0.5526237932498602, 0.00667870953499942, 0.23802565198275705, 0.23802565198275705, 0.23802565198275705, 0.23802565198275705, 0.23802565198275705, 0.0, 11.96368979636984, 11.96368979636984, 11.96368979636984, 11.96368979636984, 11.96368979636984, 0.0, 41035.391075, ejected
1, 9, 0.08686110612369999, 0.0949041286126, 0.08872447020931999, 0.08672572254930001, 0.0949041286126, 0.003128540239936779, 5.422470203460822, 5.440575357774998, 5.441558951027891, 5.422470203460822, 5.457567730634705, 0.011623799106454745, 5.65939886771, 6.51518625261, 6.094591890764001, 5.65939886771, 6.51518625261, 0.29606716198241706, 0.12002245416846677, 0.12114147715940889, 0.12108618897170442, 0.12002245416846677, 0.12204989930660572, 0.0006696618183048303, 0.10181393050496353, 0.10246785528500747, 0.10223103786986684, 0.10181393050496353, 0.10246785528500747, 0.0002344370325362948, 1.8558947000613828, 1.8713723231956592, 1.8390390881688987, 1.8095493031872871, 1.8713723231956592, 0.022611391809798452, 1.0539130900166156, 1.0665342879221356, 1.0571303878283216, 1.0524435650536728, 1.0665342879221356, 0.004993338892156625, 0.0835862528217199, 0.0835862528217199, 0.0835862528217199, 0.0835862528217199, 0.0835862528217199, 0.0, 0.3453267916016678, 0.3453267916016678, 0.3453267916016678, 0.3453267916016678, 0.3453267916016678, 0.0, 561651.3232788, ejected
1, 10, 0.0299384638547, 0.029042688764700002, 0.03055433771544, 0.029042688764700002, 0.0322076089814, 0.0011086209068755742, 5.465813626042561, 5.472371348963658, 5.4761475686883525, 5.465813626042561, 5.4880959922346015, 0.008122071340929923, 5.803119892690001, 5.76454111107, 5.806694795676, 5.76454111107, 5.82951679303, 0.022751804612310397, 0.10181393050496353, 0.10246785528500747, 0.10223103786986684, 0.10181393050496353, 0.10246785528500747, 0.0002344370325362948, 0.12143344446023288, 0.12162560610620163, 0.12228668570851631, 0.12143344446023288, 0.12325313761522814, 0.0006834097922861631, 0.9488448425896621, 0.9376163629471675, 0.9459781003761059, 0.9376163629471675, 0.9501697128520157, 0.0044451716816737335, 1.7609561145427308, 1.7546293113947051, 1.739641551138088, 1.711057432057115, 1.7609561145427308, 0.0187658685139658, 2.8958077517295373, 2.8958077517295373, 2.8958077517295373, 2.8958077517295373, 2.8958077517295373, 0.0, 0.24204971885916138, 0.24204971885916138, 0.24204971885916135, 0.24204971885916138, 0.24204971885916138, 2.7755575615628914e-17, 10000000.0, remaining
